Cell hash_umis pval qval top_to_second_best_ratio top_oligo top_hash_umi
E04_C03_RT_90 315 0 0 Inf E7 311
E05_B02_RT_13 203 0 0 Inf C7 198
E05_B02_RT_14 78 0 0 60.7544910179641 E8 72
E05_B02_RT_16 28 9.93807282787566e-151 1.98761456557513e-150 81.0454545454545 A8 26
E05_B02_RT_18 296 0 0 Inf D7 294
E05_B02_RT_19 6 2.03978015115195e-246 6.11934045345584e-246 6.86407766990291 F8 5
E05_B02_RT_22 38 0 0 Inf C8 36
E05_B02_RT_24 113 5.08567522161129e-06 5.08567522161129e-06 Inf F7 112
E05_B02_RT_26 367 0 0 Inf E7 366
E05_B02_RT_27 570 0 0 11.8177546568216 C7 516
E05_B02_RT_30 167 0 0 Inf D7 163
E05_B02_RT_34 200 0 0 Inf A7 200
E05_B02_RT_41 101 0 0 Inf B7 97
E05_B02_RT_47 66 0 0 Inf A7 64
E05_B02_RT_68 164 0 0 1.23508683614397 B7 72
E05_B02_RT_84 102 0 0 7.86025903203817 B7 83
E05_B03_RT_1 31 1.02996401805468e-77 3.08989205416405e-77 99.75 A8 30
E05_B03_RT_10 154 3.35759040753347e-191 3.69334944828682e-190 129.511627906977 D8 151
E05_B03_RT_16 341 4.80951685206966e-307 6.25237190769056e-306 7.62938775510204 F7 257
E05_B03_RT_22 92 2.89522295335097e-252 3.47426754402117e-251 Inf A7 91
E05_B03_RT_32 23 4.36555601234224e-184 3.92900041110802e-183 Inf E8 22
E05_B03_RT_34 10 7.70437956263546e-08 1.54087591252709e-07 8.90909090909091 C8 8
E05_B03_RT_46 41 6.27381146619682e-106 2.50952458647873e-105 Inf A7 40
E05_B03_RT_49 112 5.76282688093375e-156 4.610261504747e-155 Inf C7 106
E05_B03_RT_5 137 7.19565798897296e-146 4.31739479338378e-145 Inf E7 137
E05_B03_RT_51 72 9.4773506711806e-189 9.4773506711806e-188 Inf A8 70
E05_B03_RT_66 26 1 1 Inf B8 26
E05_B03_RT_67 90 4.15602732713067e-127 2.07801366356533e-126 Inf C8 86
E05_B03_RT_86 56 7.78184984076502e-149 5.44729488853551e-148 Inf A7 55
E05_C03_RT_12 924 0 0 3.96923991381232 C8 568
E05_C03_RT_2 146 0 0 Inf D8 142
E05_C03_RT_20 162 0 0 Inf B7 160
E05_C03_RT_25 152 7.04045658286699e-98 2.48438208342325e-97 Inf D7 147
E05_C03_RT_29 574 0 0 1.09191683714734 D7 351
E05_C03_RT_3 848 0 0 41.4753541076487 F7 756
E05_C03_RT_31 94 0 0 Inf A7 90
E05_C03_RT_37 415 6.25069359844226e-103 3.12534679922113e-102 227.660194174757 C7 413
E05_C03_RT_39 45 0 0 45.5454545454545 E8 42
E05_C03_RT_43 71 4.70545175694415e-279 3.76436140555532e-278 95.34375 B7 62
E05_C03_RT_59 505 3.61052861282341e-125 2.16631716769404e-124 Inf C7 502
E05_C03_RT_6 655 0 0 Inf D7 653
E05_C03_RT_72 384 5.76531092304824e-95 1.15306218460965e-94 Inf C7 383
E05_C03_RT_77 220 0 0 Inf E7 213
E05_C03_RT_78 239 8.81312151659207e-57 8.81312151659207e-57 Inf C7 238
E05_C03_RT_80 45 6.21095520855813e-98 2.48438208342325e-97 313 A8 43
E05_C03_RT_85 275 0 0 2.83900374409897 D8 180
E05_C03_RT_93 652 9.12963196979621e-158 6.39074237885735e-157 Inf C7 642
E06_B02_RT_1 365 0 0 1.21032991766866 D7 202
E06_B02_RT_11 41 0 0 46.7950310559006 A8 34
E06_B02_RT_36 387 9.26647319718778e-132 1.85329463943756e-131 14.8449150014912 E7 361
E06_B02_RT_52 252 0 0 Inf A7 249
E06_B02_RT_71 11 3.39998001257229e-22 3.39998001257229e-22 4.24309392265193 F8 8
E06_B02_RT_74 39 7.12267749204056e-220 2.13680324761217e-219 Inf E8 39
E06_B03_RT_0 333 0 0 Inf E7 331
E06_B03_RT_11 77 5.06859499718506e-87 3.54801649802954e-86 Inf E7 70
E06_B03_RT_17 368 0 0 Inf F7 365
E06_B03_RT_18 128 4.82521217171327e-73 1.44756365151398e-72 Inf A7 126
E06_B03_RT_21 168 6.79789971419685e-266 9.51705959987559e-265 Inf D8 163
E06_B03_RT_26 388 5.44277415377175e-207 6.5313289845261e-206 90.7671957671958 D7 377
E06_B03_RT_27 172 4.57819803069437e-100 3.66255842455549e-99 125.31746031746 A7 169
E06_B03_RT_31 629 0 0 Inf D7 628
E06_B03_RT_33 11 5.78761515775572e-34 1.15752303155114e-33 8.03333333333333 B8 8
E06_B03_RT_36 147 7.61419193493153e-78 3.04567677397261e-77 Inf D7 145
E06_B03_RT_38 238 1.58237028246792e-128 1.42413325422113e-127 169.777777777778 D7 234
E06_B03_RT_42 50 1.45686144221482e-284 2.33097830754371e-283 Inf B8 47
E06_B03_RT_51 48 2.57326008050352e-271 3.85989012075527e-270 Inf C8 45
E06_B03_RT_52 43 1.60540092146823e-238 2.0870211979087e-237 Inf B8 40
E06_B03_RT_54 53 1.98547180788754e-86 1.19128308473252e-85 Inf F7 49
E06_B03_RT_58 57 0 0 Inf C8 57
E06_B03_RT_6 326 0 0 Inf E7 326
E06_B03_RT_61 161 5.71477781519948e-86 2.85738890759974e-85 Inf D7 159
E06_B03_RT_63 182 4.40200937199748e-309 7.48341593239571e-308 Inf D8 182
E06_B03_RT_67 281 3.22806157122478e-171 3.55086772834725e-170 Inf A7 280
E06_B03_RT_70 298 0 0 Inf C7 298
E06_B03_RT_8 93 5.17853144402825e-144 5.17853144402825e-143 Inf D8 90
E06_B03_RT_80 54 3.10042130159043e-30 3.10042130159043e-30 Inf A7 54
E06_C03_RT_13 164 1.53809062404203e-296 1.38428156163782e-295 4.59954921111946 E7 124
E06_C03_RT_2 23 2.71982434610547e-17 5.43964869221094e-17 15.4041450777202 E8 16
E06_C03_RT_26 8 5.99094934124851e-45 2.39637973649941e-44 Inf C8 8
E06_C03_RT_31 281 2.37715300057447e-236 1.90172240045957e-235 Inf D7 278
E06_C03_RT_58 113 1.41771507269101e-76 7.08857536345505e-76 3.19735943546551 D7 87
E06_C03_RT_59 106 5.46896722483397e-114 3.28138033490038e-113 1.98955495004541 F7 44
E06_C03_RT_63 1381 0 0 Inf A7 1375
E06_C03_RT_70 512 3.69023079167223e-233 2.58316155417056e-232 Inf C7 509
E06_C03_RT_77 673 2.01835697639066e-318 2.01835697639066e-317 1.8569177531978 C7 487
E06_C03_RT_83 20 1.25094691616473e-22 3.7528407484942e-22 Inf E8 17
E06_C03_RT_85 4061 0 0 Inf C7 4048
E06_C03_RT_91 312 0 0 Inf E7 307
E06_C03_RT_95 20 4.80340079461638e-05 4.80340079461638e-05 72.5 E8 10
E07_B02_RT_14 780 0 0 Inf C7 779
E07_B02_RT_25 142 2.90253269931574e-308 1.16101307972629e-307 Inf D8 138
E07_B02_RT_28 586 0 0 Inf D7 573
E07_B02_RT_29 619 0 0 Inf D7 613
E07_B02_RT_32 40 1.70378291150343e-175 1.70378291150343e-175 Inf B8 40
E07_B02_RT_49 502 1.93229205727425e-296 5.79687617182275e-296 1.7832963933105 C7 346
E07_B02_RT_51 138 6.00623732437353e-309 3.00311866218676e-308 Inf D8 136
E07_B02_RT_67 353 0 0 Inf A7 348
E07_B02_RT_73 415 5.98535978093457e-276 1.19707195618691e-275 Inf C7 413
E07_B03_RT_0 110 0.968658378657161 0.968658378657161 Inf C7 109
E07_B03_RT_11 47 2.77381633847266e-311 5.54763267694532e-310 Inf C8 42
E07_B03_RT_12 41 4.16293437000901e-53 2.4977606220054e-52 Inf A8 35
E07_B03_RT_13 10 0.0568631539444035 0.113726307888807 14 F8 7
E07_B03_RT_18 23 7.09168062177157e-75 4.9641764352401e-74 Inf B8 21
E07_B03_RT_19 177 7.28267217494183e-49 3.64133608747091e-48 Inf D7 177
E07_B03_RT_26 385 2.66414915068707e-109 3.9962237260306e-108 Inf D7 385
E07_B03_RT_27 491 6.34626752628738e-138 1.14232815473173e-136 279.325 D7 488
E07_B03_RT_28 67 2.02538612511328e-106 2.83554057515859e-105 Inf A8 62
E07_B03_RT_3 151 1.58424387099651e-103 2.05951703229546e-102 3.66359918200409 E7 116
E07_B03_RT_36 62 6.36428051768508e-101 7.63713662122209e-100 50.8 A8 57
E07_B03_RT_42 50 1.20989145113304e-81 1.08890230601974e-80 Inf A8 47
E07_B03_RT_51 175 0 0 Inf F7 174
E07_B03_RT_58 454 3.87959773077018e-129 6.20735636923229e-128 260.05 D7 453
E07_B03_RT_6 132 3.63124309165074e-131 6.17311325580625e-130 Inf A7 132
E07_B03_RT_65 279 1.51275617434795e-278 2.87423673126111e-277 Inf A7 278
E07_B03_RT_67 49 1.18450686338823e-44 4.73802745355293e-44 Inf A7 48
E07_B03_RT_70 11 2.34020040089644e-34 7.02060120268932e-34 Inf B8 10
E07_B03_RT_72 23 3.76592549645991e-87 3.76592549645991e-86 20.85 B8 22
E07_B03_RT_85 86 2.59277380076837e-77 2.0742190406147e-76 Inf A7 83
E07_B03_RT_91 92 4.23972983892959e-88 4.66370282282255e-87 Inf A7 91
E07_C03_RT_0 118 2.79308414747045e-30 5.5861682949409e-30 67.1621621621622 D7 115
E07_C03_RT_16 145 2.12354767897539e-200 2.76061198266801e-199 Inf F7 142
E07_C03_RT_19 411 1.22514332590239e-122 1.10262899331215e-121 242.378378378378 D7 409
E07_C03_RT_20 12 7.74932235949961e-12 7.74932235949961e-12 1.68181818181818 F8 6
E07_C03_RT_22 253 3.90483161349499e-304 6.24773058159198e-303 Inf E7 232
E07_C03_RT_25 22 4.83325049789062e-61 2.89995029873437e-60 18.9662921348315 A8 16
E07_C03_RT_35 44 1.65188405359609e-54 8.25942026798047e-54 Inf B8 39
E07_C03_RT_37 41 3.40480634640326e-133 3.74528698104359e-132 Inf C8 39
E07_C03_RT_44 30 2.4391778015215e-36 9.75671120608601e-36 22.7567567567568 B8 26
E07_C03_RT_46 21 1.16371391479435e-73 9.3097113183548e-73 Inf C8 21
E07_C03_RT_47 47 9.44295773278227e-156 1.13315492793387e-154 Inf A7 45
E07_C03_RT_49 30 1.76196466475121e-31 5.28589399425362e-31 29.8148148148148 B8 25
E07_C03_RT_55 71 9.60486661442662e-300 1.44072999216399e-298 Inf B7 69
E07_C03_RT_58 280 0 0 121.342342342342 F7 278
E07_C03_RT_76 113 0 0 Inf C7 111
E07_C03_RT_77 37 2.79694872796785e-207 3.91572821915499e-206 Inf A8 37
E07_C03_RT_80 95 1.59635026502518e-132 1.59635026502518e-131 Inf E7 94
E07_C03_RT_82 23 3.88981158399566e-66 2.72286810879696e-65 Inf C8 21
E07_C03_RT_90 245 0 0 Inf E7 243
E08_B02_RT_20 458 0 0 Inf A7 455
E08_B02_RT_21 430 0 0 87.1173708920188 C7 414
E08_B02_RT_37 1086 0 0 1.53158350939921 E7 506
E08_B02_RT_4 764 7.16819875096804e-284 1.43363975019361e-283 2.42066523805087 A7 389
E08_B02_RT_69 69 1.5603354850091e-123 1.5603354850091e-123 111.36496350365 C8 61
E08_B02_RT_71 944 0 0 2.34327842414468 C7 686
E08_B02_RT_74 483 0 0 Inf D7 481
E08_B02_RT_90 550 0 0 Inf A7 546
E08_B02_RT_95 352 0 0 Inf A7 343
E08_B03_RT_1 657 0 0 10.7671592775041 C7 587
E08_B03_RT_10 78 3.47026685576184e-123 6.94053371152367e-123 Inf A7 75
E08_B03_RT_2 761 0 0 2.01514079524551 C7 555
E08_B03_RT_28 234 0 0 Inf A7 230
E08_B03_RT_46 55 1.15847451437069e-119 1.15847451437069e-119 10.1446153846154 B8 47
E08_B03_RT_47 230 5.07860289408679e-208 1.52358086822604e-207 1.16634920634921 D7 133
E08_B03_RT_6 76 0 0 Inf A8 74
E08_B03_RT_75 622 0 0 12.718085106383 F7 443
E08_C03_RT_10 25 2.17402371599248e-45 6.52207114797743e-45 Inf A8 22
E08_C03_RT_12 497 0 0 Inf C7 496
E08_C03_RT_2 36 2.28777537423647e-64 1.14388768711824e-63 104.8 A8 31
E08_C03_RT_25 371 0 0 Inf C7 368
E08_C03_RT_27 91 1.51619975088347e-152 1.51619975088347e-151 77.777027027027 E8 87
E08_C03_RT_3 29 1.14505406849158e-23 2.29010813698315e-23 80.71875 C8 20
E08_C03_RT_31 80 1.66134120083826e-140 1.49520708075443e-139 Inf A7 76
E08_C03_RT_37 64 1.46536195350607e-117 1.17228956280486e-116 Inf C8 60
E08_C03_RT_38 53 1.54686435351964e-80 1.08280504746375e-79 Inf C8 46
E08_C03_RT_44 399 0 0 Inf E7 395
E08_C03_RT_50 177 0 0 Inf A7 172
E08_C03_RT_51 374 0 0 6.97841989758595 E7 321
E08_C03_RT_64 226 0 0 Inf F7 224
E08_C03_RT_75 17 1.62809856976677e-21 1.62809856976677e-21 15.2368421052632 A8 13
E08_C03_RT_77 44 1.27568265355396e-65 7.65409592132378e-65 Inf E8 41
E08_C03_RT_9 51 1.80065952481652e-48 7.20263809926608e-48 Inf C7 49
E08_C03_RT_95 80 4.01603002540892e-153 4.41763302794982e-152 Inf C8 76
E09_B02_RT_11 8 1.35471804022594e-10 1.35471804022594e-10 3.49655172413793 F8 3
E09_B02_RT_2 605 0 0 Inf C7 600
E09_B02_RT_20 561 0 0 2.31686761090952 B7 364
E09_B02_RT_26 143 8.1513139850888e-237 2.44539419552664e-236 2.09705882352941 B8 83
E09_B02_RT_36 242 0 0 42.3264129181084 A7 221
E09_B02_RT_37 48 3.26993891303998e-134 6.53987782607996e-134 Inf B8 39
E09_B02_RT_61 375 0 0 Inf C7 374
E09_B02_RT_82 195 0 0 Inf B7 190
E09_B02_RT_83 555 0 0 Inf C7 550
E09_B02_RT_9 54 0 0 Inf A8 50
E09_B03_RT_11 288 0 0 15.4690721649485 F7 253
E09_B03_RT_14 144 0 0 Inf A8 139
E09_B03_RT_19 140 0 0 Inf A7 136
E09_B03_RT_23 27 4.32159754875378e-54 1.72863901950151e-53 Inf A8 25
E09_B03_RT_3 73 8.32754631442588e-224 6.6620370515407e-223 9.87857142857143 B8 56
E09_B03_RT_34 26 5.21232448186438e-42 1.56369734455931e-41 Inf A8 22
E09_B03_RT_41 95 0 0 Inf A7 92
E09_B03_RT_42 44 3.64038369807277e-97 1.82019184903638e-96 Inf C8 42
E09_B03_RT_45 16 1 1 Inf F8 16
E09_B03_RT_5 495 0 0 2.09933570214738 C7 347
E09_B03_RT_51 390 0 0 Inf F7 384
E09_B03_RT_54 70 0.324957021213207 0.649914042426413 Inf B7 61
E09_B03_RT_59 113 0 0 Inf A7 109
E09_B03_RT_60 212 0 0 100.923076923077 A7 210
E09_B03_RT_67 1682 0 0 1388.88461538462 C7 1680
E09_B03_RT_69 527 1.81726692374032e-286 1.63554023136629e-285 28.2190332326284 D7 491
E09_B03_RT_80 329 1.85058830795003e-178 1.29541181556502e-177 30.7303664921466 D7 308
E09_B03_RT_89 296 6.53522922962429e-299 6.53522922962429e-298 Inf C7 296
E09_B03_RT_91 34 9.33199971456931e-108 5.59919982874158e-107 Inf B8 27
E09_C03_RT_1 47 3.72617397097646e-163 1.49046958839058e-162 133.65 A8 42
E09_C03_RT_13 58 6.42223258783232e-42 6.42223258783232e-42 77.8947368421053 D7 55
E09_C03_RT_19 528 2.07975912365788e-218 1.24785547419473e-217 1.33564605329311 F7 281
E09_C03_RT_26 200 0 0 Inf B7 196
E09_C03_RT_30 649 0 0 Inf D7 648
E09_C03_RT_35 428 0 0 Inf D7 424
E09_C03_RT_4 135 2.0088247817173e-123 4.0176495634346e-123 Inf C7 134
E09_C03_RT_5 293 0 0 Inf A7 287
E09_C03_RT_54 41 7.47999376566924e-136 2.24399812970077e-135 Inf D8 36
E09_C03_RT_6 427 0 0 Inf C7 424
E09_C03_RT_68 338 4.99795478162543e-260 3.99836382530034e-259 3.82488223884733 F7 259
E09_C03_RT_69 404 0 0 Inf A7 400
E09_C03_RT_70 369 0 0 Inf F7 363
E09_C03_RT_75 259 2.45199535199503e-245 1.71639674639652e-244 Inf C7 258
E09_C03_RT_78 16 5.97116588124989e-171 2.98558294062495e-170 4.9037037037037 F8 10
E09_C03_RT_92 73 0 0 Inf C8 68
E10_B02_RT_11 336 0 0 Inf A7 333
E10_B02_RT_14 610 0 0 Inf D7 602
E10_B02_RT_2 70 0 0 70.1764705882353 C8 64
E10_B02_RT_47 382 0 0 Inf C7 379
E10_B02_RT_54 504 0 0 Inf C7 502
E10_B02_RT_6 48 1.67688091188926e-247 1.67688091188926e-247 Inf C8 44
E10_B02_RT_7 56 0 0 36.3980582524272 B8 52
E10_B02_RT_72 58 0 0 Inf C8 58
E10_B02_RT_74 887 0 0 10.3957135517334 C7 806
E10_B02_RT_75 128 0 0 Inf C8 123
E10_B02_RT_81 226 0 0 Inf D7 226
E10_C03_RT_12 128 7.3269629667497e-193 7.3269629667497e-192 Inf B7 125
E10_C03_RT_14 3 0.0618193356162445 0.185458006848734 2.82894736842105 C8 2
E10_C03_RT_2 5 0.547213592608049 1 2.65934065934066 F8 2
E10_C03_RT_21 26 3.57037495700167e-58 2.142224974201e-57 Inf E8 22
E10_C03_RT_27 12 0.562668678918577 1 2.7089552238806 F8 3
E10_C03_RT_28 318 0 0 1.0757071547421 A7 144
E10_C03_RT_29 20 2.59614147112438e-37 1.29807073556219e-36 Inf A8 18
E10_C03_RT_4 550 0 0 Inf E7 510
E10_C03_RT_53 36 2.79824252786137e-112 2.2385940222891e-111 Inf E8 35
E10_C03_RT_6 625 0 0 Inf D7 620
E10_C03_RT_63 1040 0 0 Inf C7 1037
E10_C03_RT_64 486 0 0 53.2617046818728 E7 447
E10_C03_RT_75 112 1.42813559722223e-262 1.57094915694445e-261 97.6694214876033 A8 106
E10_C03_RT_84 310 0 0 Inf D7 310
E10_C03_RT_90 50 1.71224754408682e-75 1.19857328086077e-74 Inf B8 48
E10_C03_RT_92 39 8.57762700593631e-123 7.71986430534268e-122 Inf E8 38
E10_C03_RT_93 14 6.31562725529125e-18 2.5262509021165e-17 52.3913043478261 C8 11
E10_C03_RT_95 196 0 0 Inf D8 188
E11_B02_RT_10 277 4.0191532986561e-217 4.82298395838732e-216 Inf D7 275
E11_B02_RT_12 115 3.24227275879654e-43 2.26959093115758e-42 Inf E7 107
E11_B02_RT_13 34 4.61885003159511e-28 1.84754001263804e-27 Inf B8 33
E11_B02_RT_2 79 2.95721712181557e-225 3.84438225836025e-224 7.20292207792208 A8 57
E11_B02_RT_24 88 3.6557482629958e-40 2.19344895779748e-39 Inf E7 88
E11_B02_RT_29 285 3.63884066699671e-137 3.27495660029704e-136 Inf E7 282
E11_B02_RT_3 117 2.77048323147033e-81 2.21638658517627e-80 10.467987804878 D7 108
E11_B02_RT_30 342 0 0 Inf F7 340
E11_B02_RT_34 1 1.69447439300675e-05 3.38894878601349e-05 Inf F8 1
E11_B02_RT_38 170 0 0 Inf D8 164
E11_B02_RT_42 39 6.28889777782811e-31 3.14444888891406e-30 Inf B8 37
E11_B02_RT_47 168 0 0 Inf C7 166
E11_B02_RT_5 70 1.37544451665267e-196 1.51298896831794e-195 1.07327227310575 A8 34
E11_B02_RT_65 35 0.701651398824675 0.701651398824675 Inf C8 32
E11_B02_RT_67 180 2.49296383524527e-137 2.49296383524527e-136 Inf D7 178
E11_B02_RT_68 88 0 0 Inf D8 88
E11_B02_RT_76 73 0 0 Inf B7 73
E11_B02_RT_9 25 6.43782786141049e-15 1.93134835842315e-14 Inf B8 22
E11_B02_RT_91 376 9.94572888569271e-299 1.39240204399698e-297 Inf D7 374
E11_B03_RT_11 256 2.535046827627e-245 2.2815421448643e-244 Inf C7 253
E11_B03_RT_26 162 1.12300801992834e-112 2.24601603985667e-112 Inf F7 159
E11_B03_RT_37 127 3.77538573579186e-217 2.64277001505431e-216 Inf A7 123
E11_B03_RT_41 128 2.64944887725185e-231 2.11955910180148e-230 Inf A7 127
E11_B03_RT_42 76 9.38252555863333e-138 3.75301022345333e-137 Inf A7 76
E11_B03_RT_46 74 4.28265714653271e-132 1.28479714395981e-131 1.06726013847676 B8 35
E11_B03_RT_51 248 0 0 7.62591687041565 A7 209
E11_B03_RT_52 48 7.43727085130801e-205 4.46236251078481e-204 43.8823529411765 C8 46
E11_B03_RT_64 221 2.05489392684248e-159 1.02744696342124e-158 Inf F7 219
E11_B03_RT_85 7 0.0541630434205022 0.0541630434205022 2.01980198019802 F8 3
E11_B03_RT_93 525 0 0 Inf C7 523
E11_C03_RT_10 45 3.58003454721463e-50 1.07401036416439e-49 23.8122977346278 B8 41
E11_C03_RT_12 70 6.51447681925946e-24 1.30289536385189e-23 Inf C8 65
E11_C03_RT_15 532 0 0 Inf D7 528
E11_C03_RT_21 123 4.52225915407875e-277 4.97448506948663e-276 1.01546157344247 A8 59
E11_C03_RT_25 15 2.99449066106682e-08 2.99449066106682e-08 8.58823529411765 B8 11
E11_C03_RT_27 383 0 0 Inf B7 377
E11_C03_RT_28 72 3.10790821880248e-95 1.55395410940124e-94 Inf B8 70
E11_C03_RT_33 167 7.99992249969638e-176 6.39993799975711e-175 Inf A7 164
E11_C03_RT_37 495 0 0 5.85063635635956 F7 399
E11_C03_RT_39 96 1.63636522800595e-121 9.81819136803568e-121 Inf B8 91
E11_C03_RT_51 46 1.62272513921457e-50 6.49090055685829e-50 Inf B8 42
E11_C03_RT_53 255 0 0 1.23960092095165 F7 141
E11_C03_RT_70 114 3.4066183730294e-158 2.38463286112058e-157 Inf B8 112
E11_C03_RT_72 243 5.43969613760229e-268 5.43969613760229e-267 Inf A7 242
E11_C03_RT_77 36 3.12252499988542e-203 2.81027249989688e-202 Inf E8 35
E12_B02_RT_17 11 5.24477017454197e-99 3.14686210472518e-98 10.578125 F8 8
E12_B02_RT_18 39 9.57792856282294e-47 9.57792856282294e-47 Inf B8 36
E12_B02_RT_19 419 0 0 Inf F7 415
E12_B02_RT_25 71 1.99726951745607e-151 1.79754256571047e-150 1.48770053475936 E8 34
E12_B02_RT_26 99 2.94978914906382e-270 3.83472589378296e-269 Inf A7 98
E12_B02_RT_3 187 1.6723682422527e-153 1.6723682422527e-152 Inf D7 186
E12_B02_RT_42 37 2.19338151966919e-50 4.38676303933839e-50 Inf B8 36
E12_B02_RT_44 31 1.64348929221044e-93 6.57395716884176e-93 Inf C8 30
E12_B02_RT_5 173 6.01483273899375e-133 4.811866191195e-132 4.19587628865979 F7 135
E12_B02_RT_54 34 6.90193782916411e-97 3.45096891458205e-96 Inf C8 32
E12_B02_RT_57 161 2.5257136326408e-121 1.76799954284856e-120 Inf E7 160
E12_B02_RT_61 38 4.10319758012229e-91 1.23095927403669e-90 Inf C8 33
E12_B02_RT_74 166 4.18398788483354e-216 5.02078546180025e-215 1.22566206639314 A7 88
E12_B02_RT_77 40 1.90098049787209e-206 2.09107854765929e-205 Inf A8 38
E12_B03_RT_1 230 2.87872200245424e-203 2.59084980220882e-202 Inf E7 226
E12_B03_RT_10 137 3.41900328806033e-145 2.0514019728362e-144 Inf A7 135
E12_B03_RT_11 446 0 0 Inf C7 439
E12_B03_RT_12 261 0 0 58.7828947368421 D8 242
E12_B03_RT_13 63 1.45721404867234e-183 1.16577123893787e-182 Inf A8 56
E12_B03_RT_15 235 5.65485860171062e-127 2.82742930085531e-126 Inf D7 230
E12_B03_RT_17 281 0 0 Inf F7 278
E12_B03_RT_2 14 1.25385940870914e-16 2.50771881741828e-16 37.6 C8 11
E12_B03_RT_21 303 3.38448397031243e-174 2.3691387792187e-173 Inf D7 302
E12_B03_RT_37 200 4.21180514896223e-220 4.21180514896223e-219 Inf A7 199
E12_B03_RT_4 57 7.90534536688319e-126 3.16213814675327e-125 Inf C8 55
E12_B03_RT_44 497 2.79857415273049e-291 3.35828898327659e-290 Inf D7 496
E12_B03_RT_48 145 0 0 Inf F7 144
E12_B03_RT_51 461 0 0 Inf E7 457
E12_B03_RT_53 181 0 0 Inf F7 177
E12_B03_RT_6 22 0.795293359810864 0.795293359810864 Inf F8 20
E12_B03_RT_60 283 3.63290545070334e-289 3.99619599577367e-288 Inf A7 272
E12_B03_RT_78 339 2.9034601186368e-314 3.77449815422784e-313 Inf E7 338
E12_B03_RT_8 138 7.36480617887673e-77 2.20944185366302e-76 Inf D7 138
E12_B03_RT_87 59 0 0 Inf B8 56
E12_B03_RT_91 270 0 0 15.1769230769231 F7 229
E12_C03_RT_11 139 1.60280107371161e-124 9.61680644226965e-124 27.4277539341917 E7 124
E12_C03_RT_13 208 4.45154811603778e-122 2.22577405801889e-121 4.71279491833031 E7 143
E12_C03_RT_21 165 5.67177018706068e-99 2.26870807482427e-98 Inf C7 164
E12_C03_RT_28 203 0 0 Inf D8 197
E12_C03_RT_32 20 2.7128190660566e-81 8.13845719816979e-81 Inf B8 18
E12_C03_RT_38 311 0 0 Inf E7 304
E12_C03_RT_43 306 0 0 Inf A7 303
E12_C03_RT_44 473 6.14472913363228e-145 4.3013103935426e-144 1.38070238957277 C7 281
E12_C03_RT_45 220 1.88975642470648e-238 2.07873206717713e-237 Inf D7 220
E12_C03_RT_48 6 7.90138040284599e-29 7.90138040284599e-29 40.3333333333334 F8 4
E12_C03_RT_53 47 1.35594544862099e-228 1.35594544862099e-227 Inf B8 45
E12_C03_RT_57 44 2.50901831761631e-201 2.00721465409305e-200 Inf A8 41
E12_C03_RT_78 15 2.5758316042983e-46 5.1516632085966e-46 15.0851063829787 A8 12
E12_C03_RT_84 340 0 0 Inf A7 334
E12_C03_RT_9 42 4.30068217891741e-213 3.87061396102567e-212 Inf C8 38
F01_B02_RT_0 11 2.44705210134928e-33 1.22352605067464e-32 10.974358974359 C8 9
F01_B02_RT_1 17 4.40442599017208e-53 3.08309819312046e-52 41.625 A8 14
F01_B02_RT_11 36 5.27918443450659e-139 5.80710287795725e-138 Inf A8 32
F01_B02_RT_15 82 5.82901620179354e-191 8.74352430269031e-190 Inf D8 81
F01_B02_RT_17 60 0.98481618042872 0.98481618042872 Inf A7 59
F01_B02_RT_2 37 1.33477507417957e-168 1.73520759643344e-167 33.52 E8 35
F01_B02_RT_25 251 2.25771434249088e-145 2.70925721098905e-144 Inf D7 250
F01_B02_RT_30 67 1.33498127696835e-32 5.3399251078734e-32 Inf D7 65
F01_B02_RT_37 64 6.63718711767281e-179 9.29206196474194e-178 3.23214285714286 B7 46
F01_B02_RT_4 10 1.72589805537235e-27 3.45179611074469e-27 Inf A8 8
F01_B02_RT_44 34 1.67176658347632e-290 3.00917985025738e-289 Inf B8 31
F01_B02_RT_48 11 5.17334818447933e-41 3.1040089106876e-40 Inf A8 10
F01_B02_RT_49 245 2.2524907613245e-266 3.82923429425164e-265 203.8 C7 243
F01_B02_RT_66 118 4.88696178574788e-124 4.88696178574788e-123 Inf C7 117
F01_B02_RT_85 13 3.04187772252143e-91 2.43350217801714e-90 Inf B8 11
F01_B02_RT_9 111 1.06438060291632e-249 1.70300896466612e-248 98.12 D8 107
F01_B02_RT_91 12 6.54400977591028e-29 1.96320293277308e-28 Inf A8 9
F01_B02_RT_95 45 1.66031520259409e-100 1.49428368233468e-99 1.21978021978022 A8 24
F01_B03_RT_0 675 6.09876149124411e-292 9.14814223686617e-291 1.03826354206685 E7 332
F01_B03_RT_17 202 0 0 89.4406779661017 D7 196
F01_B03_RT_2 12 1.58637144922991e-37 6.34548579691962e-37 10.7872340425532 A8 9
F01_B03_RT_22 40 6.20407253013889e-74 4.34285077109722e-73 32.6101694915254 B8 36
F01_B03_RT_26 47 1.37667778626449e-72 8.26006671758695e-72 Inf C8 44
F01_B03_RT_27 28 6.69979330813336e-31 2.00993799244001e-30 38.3548387096774 C8 23
F01_B03_RT_33 63 5.07831154522453e-71 2.53915577261227e-70 47.5254237288136 E8 55
F01_B03_RT_35 62 6.98807988378427e-76 5.59046390702742e-75 48.6440677966102 E8 56
F01_B03_RT_36 393 0 0 Inf E7 390
