SampleName Cell top_oligo Axis top_hash_umi top_to_second_best_ratio
hashPyY F07_H06_RT_38 G11 1 184 Inf
hashPyY F07_H06_RT_49 H11 1 148 Inf
hashPyY F07_H06_RT_51 H11 1 215 Inf
hashPyY F07_H06_RT_55 H11 1 38 Inf
hashPyY F07_H06_RT_64 H11 1 236 Inf
hashPyY F07_H06_RT_70 G11 1 124 Inf
hashPyY F07_H06_RT_71 H11 1 87 Inf
hashPyY F07_H06_RT_74 G11 1 276 Inf
hashPyY F07_H06_RT_77 G11 1 217 Inf
hashPyY F07_H06_RT_79 H11 1 54 Inf
hashPyY F07_H06_RT_84 H11 1 69 Inf
hashPyY F08_D07_RT_13 G11 1 119 Inf
hashPyY F08_D07_RT_16 G11 1 176 Inf
hashPyY F08_D07_RT_2 G11 1 359 Inf
hashPyY F08_D07_RT_23 G11 1 97 Inf
hashPyY F08_D07_RT_24 G11 1 136 Inf
hashPyY F08_D07_RT_3 G11 1 120 Inf
hashPyY F08_D07_RT_31 H11 1 72 Inf
hashPyY F08_D07_RT_4 G11 1 349 Inf
hashPyY F08_D07_RT_42 G11 1 151 Inf
hashPyY F08_D07_RT_45 G11 1 257 Inf
hashPyY F08_D07_RT_46 H11 1 294 Inf
hashPyY F08_D07_RT_48 G11 1 215 Inf
hashPyY F08_D07_RT_49 H11 1 96 Inf
hashPyY F08_D07_RT_56 G11 1 397 Inf
hashPyY F08_D07_RT_60 G11 1 212 Inf
hashPyY F08_D07_RT_62 H11 1 99 Inf
hashPyY F08_D07_RT_64 H11 1 99 Inf
hashPyY F08_D07_RT_8 H11 1 23 Inf
hashPyY F08_D07_RT_85 G11 1 185 Inf
hashPyY F08_D07_RT_92 H11 1 63 Inf
hashPyY F08_H06_RT_12 G11 1 233 Inf
hashPyY F08_H06_RT_16 G11 1 163 Inf
hashPyY F08_H06_RT_20 G11 1 152 Inf
hashPyY F08_H06_RT_23 H11 1 41 Inf
hashPyY F08_H06_RT_28 H11 1 74 Inf
hashPyY F08_H06_RT_3 H11 1 134 Inf
hashPyY F08_H06_RT_30 H11 1 91 Inf
hashPyY F08_H06_RT_32 H11 1 85 Inf
hashPyY F08_H06_RT_35 H11 1 95 Inf
hashPyY F08_H06_RT_4 G11 1 168 Inf
hashPyY F08_H06_RT_43 H11 1 59 Inf
hashPyY F08_H06_RT_49 G11 1 202 Inf
hashPyY F08_H06_RT_53 G11 1 148 Inf
hashPyY F08_H06_RT_62 H11 1 65 Inf
hashPyY F08_H06_RT_74 H11 1 46 Inf
hashPyY F08_H06_RT_75 H11 1 84 Inf
hashPyY F08_H06_RT_81 H11 1 162 Inf
hashPyY F08_H06_RT_88 H11 1 49 Inf
hashPyY F08_H06_RT_9 G11 1 132 Inf
hashPyY F08_H06_RT_90 G11 1 288 Inf
hashPyY F08_H06_RT_95 H11 1 40 Inf
hashPyY F09_D07_RT_15 H11 1 153 Inf
hashPyY F09_D07_RT_16 H11 1 541 Inf
hashPyY F09_D07_RT_18 H11 1 523 Inf
hashPyY F09_D07_RT_2 G11 1 736 Inf
hashPyY F09_D07_RT_23 G11 1 1644 Inf
hashPyY F09_D07_RT_27 H11 1 148 Inf
hashPyY F09_D07_RT_29 H11 1 65 Inf
hashPyY F09_D07_RT_32 G11 1 589 Inf
hashPyY F09_D07_RT_37 H11 1 89 Inf
hashPyY F09_D07_RT_42 G11 1 585 Inf
hashPyY F09_D07_RT_44 H11 1 151 Inf
hashPyY F09_D07_RT_45 H11 1 88 Inf
hashPyY F09_D07_RT_61 G11 1 419 Inf
hashPyY F09_D07_RT_68 H11 1 156 Inf
hashPyY F09_D07_RT_71 G11 1 416 Inf
hashPyY F09_D07_RT_78 G11 1 352 Inf
hashPyY F09_D07_RT_83 G11 1 669 Inf
hashPyY F09_D07_RT_86 G11 1 279 Inf
hashPyY F09_D07_RT_87 G11 1 621 Inf
hashPyY F09_D07_RT_90 H11 1 157 Inf
hashPyY F09_D07_RT_93 G11 1 536 Inf
hashPyY F09_H06_RT_21 H11 1 28 Inf
hashPyY F09_H06_RT_29 G11 1 104 Inf
hashPyY F09_H06_RT_30 H11 1 47 Inf
hashPyY F09_H06_RT_31 H11 1 70 Inf
hashPyY F09_H06_RT_38 H11 1 104 Inf
hashPyY F09_H06_RT_43 G11 1 140 Inf
hashPyY F09_H06_RT_46 H11 1 38 Inf
hashPyY F09_H06_RT_59 G11 1 74 Inf
hashPyY F09_H06_RT_64 H11 1 35 Inf
hashPyY F09_H06_RT_68 G11 1 119 Inf
hashPyY F09_H06_RT_71 G11 1 169 Inf
hashPyY F09_H06_RT_76 H11 1 177 Inf
hashPyY F09_H06_RT_78 G11 1 128 Inf
hashPyY F09_H06_RT_87 G11 1 97 Inf
hashPyY F10_D07_RT_11 G11 1 192 Inf
hashPyY F10_D07_RT_18 G11 1 457 Inf
hashPyY F10_D07_RT_20 H11 1 135 Inf
hashPyY F10_D07_RT_21 H11 1 79 Inf
hashPyY F10_D07_RT_22 G11 1 307 Inf
hashPyY F10_D07_RT_23 H11 1 80 Inf
hashPyY F10_D07_RT_29 H11 1 193 Inf
hashPyY F10_D07_RT_30 G11 1 259 Inf
hashPyY F10_D07_RT_40 G11 1 306 Inf
hashPyY F10_D07_RT_44 H11 1 116 Inf
hashPyY F10_D07_RT_45 G11 1 483 Inf
hashPyY F10_D07_RT_5 G11 1 384 Inf
hashPyY F10_D07_RT_51 H11 1 152 Inf
hashPyY F10_D07_RT_52 G11 1 3272 Inf
hashPyY F10_D07_RT_7 G11 1 268 Inf
hashPyY F10_D07_RT_70 H11 1 10 Inf
hashPyY F10_D07_RT_71 G11 1 255 Inf
hashPyY F10_D07_RT_72 G11 1 331 Inf
hashPyY F10_D07_RT_76 G11 1 236 Inf
hashPyY F10_D07_RT_79 G11 1 950 Inf
hashPyY F10_D07_RT_87 G11 1 458 Inf
hashPyY F10_H06_RT_1 H11 1 26 Inf
hashPyY F10_H06_RT_13 G11 1 490 Inf
hashPyY F10_H06_RT_19 G11 1 291 Inf
hashPyY F10_H06_RT_25 H11 1 70 Inf
hashPyY F10_H06_RT_30 G11 1 251 Inf
hashPyY F10_H06_RT_39 G11 1 133 Inf
hashPyY F10_H06_RT_41 H11 1 87 Inf
hashPyY F10_H06_RT_44 G11 1 323 Inf
hashPyY F10_H06_RT_58 G11 1 83 Inf
hashPyY F10_H06_RT_70 G11 1 74 Inf
hashPyY F10_H06_RT_80 G11 1 278 Inf
hashPyY F10_H06_RT_86 G11 1 134 Inf
hashPyY F10_H06_RT_92 G11 1 96 Inf
hashPyY F10_H06_RT_93 G11 1 155 Inf
hashPyY F10_H06_RT_94 G11 1 222 Inf
hashPyY F11_D07_RT_10 H11 1 61 Inf
hashPyY F11_D07_RT_12 G11 1 285 Inf
hashPyY F11_D07_RT_18 H11 1 53 Inf
hashPyY F11_D07_RT_20 H11 1 99 Inf
hashPyY F11_D07_RT_22 H11 1 158 Inf
hashPyY F11_D07_RT_27 G11 1 378 Inf
hashPyY F11_D07_RT_28 G11 1 467 Inf
hashPyY F11_D07_RT_3 H11 1 23 Inf
hashPyY F11_D07_RT_44 G11 1 161 Inf
hashPyY F11_D07_RT_51 H11 1 200 Inf
hashPyY F11_D07_RT_56 H11 1 58 Inf
hashPyY F11_D07_RT_60 G11 1 385 Inf
hashPyY F11_D07_RT_64 H11 1 130 Inf
hashPyY F11_D07_RT_70 G11 1 167 Inf
hashPyY F11_D07_RT_71 H11 1 84 Inf
hashPyY F11_D07_RT_72 G11 1 376 Inf
hashPyY F11_D07_RT_76 G11 1 617 Inf
hashPyY F11_D07_RT_85 H11 1 304 Inf
hashPyY F11_D07_RT_86 G11 1 528 Inf
hashPyY F11_H06_RT_0 H11 1 64 Inf
hashPyY F11_H06_RT_10 G11 1 314 Inf
hashPyY F11_H06_RT_11 H11 1 98 Inf
hashPyY F11_H06_RT_12 H11 1 110 Inf
hashPyY F11_H06_RT_15 G11 1 239 Inf
hashPyY F11_H06_RT_20 G11 1 164 Inf
hashPyY F11_H06_RT_25 G11 1 254 Inf
hashPyY F11_H06_RT_32 H11 1 48 Inf
hashPyY F11_H06_RT_34 G11 1 216 Inf
hashPyY F11_H06_RT_42 H11 1 32 Inf
hashPyY F11_H06_RT_50 H11 1 80 Inf
hashPyY F11_H06_RT_51 G11 1 584 Inf
hashPyY F11_H06_RT_55 H11 1 112 Inf
hashPyY F11_H06_RT_61 G11 1 286 Inf
hashPyY F11_H06_RT_74 G11 1 456 Inf
hashPyY F11_H06_RT_75 H11 1 93 Inf
hashPyY F11_H06_RT_77 G11 1 289 Inf
hashPyY F11_H06_RT_8 H11 1 206 Inf
hashPyY F11_H06_RT_80 G11 1 269 Inf
hashPyY F11_H06_RT_83 G11 1 236 Inf
hashPyY F11_H06_RT_85 G11 1 214 Inf
hashPyY F12_D07_RT_11 G11 1 443 Inf
hashPyY F12_D07_RT_13 H11 1 125 Inf
hashPyY F12_D07_RT_16 G11 1 252 Inf
hashPyY F12_D07_RT_22 H11 1 117 Inf
hashPyY F12_D07_RT_24 G11 1 338 Inf
hashPyY F12_D07_RT_25 H11 1 119 Inf
hashPyY F12_D07_RT_27 G11 1 351 Inf
hashPyY F12_D07_RT_38 H11 1 63 Inf
hashPyY F12_D07_RT_39 G11 1 699 Inf
hashPyY F12_D07_RT_45 H11 1 16 Inf
hashPyY F12_D07_RT_49 G11 1 202 Inf
hashPyY F12_D07_RT_50 G11 1 392 Inf
hashPyY F12_D07_RT_52 H11 1 240 Inf
hashPyY F12_D07_RT_56 G11 1 379 Inf
hashPyY F12_D07_RT_61 H11 1 89 Inf
hashPyY F12_D07_RT_73 G11 1 221 Inf
hashPyY F12_D07_RT_79 G11 1 148 Inf
hashPyY F12_D07_RT_8 G11 1 181 Inf
hashPyY F12_H06_RT_1 H11 1 166 Inf
hashPyY F12_H06_RT_12 G11 1 347 Inf
hashPyY F12_H06_RT_14 H11 1 95 Inf
hashPyY F12_H06_RT_16 G11 1 344 Inf
hashPyY F12_H06_RT_40 G11 1 283 Inf
hashPyY F12_H06_RT_42 G11 1 451 Inf
hashPyY F12_H06_RT_51 G11 1 482 Inf
hashPyY F12_H06_RT_53 G11 1 204 Inf
hashPyY F12_H06_RT_59 G11 1 309 Inf
hashPyY F12_H06_RT_6 H11 1 122 Inf
hashPyY F12_H06_RT_63 G11 1 264 Inf
hashPyY F12_H06_RT_64 G11 1 219 Inf
hashPyY F12_H06_RT_70 G11 1 153 Inf
hashPyY F12_H06_RT_71 H11 1 405 Inf
hashPyY F12_H06_RT_72 H11 1 79 Inf
hashPyY F12_H06_RT_78 G11 1 224 Inf
hashPyY F12_H06_RT_82 G11 1 268 Inf
hashPyY F12_H06_RT_9 H11 1 140 Inf
hashPyY F12_H06_RT_90 H11 1 124 Inf
hashPyY G01_D07_RT_16 H11 1 62 Inf
hashPyY G01_D07_RT_23 H11 1 224 Inf
hashPyY G01_D07_RT_31 H11 1 154 Inf
hashPyY G01_D07_RT_32 H11 1 62 Inf
hashPyY G01_D07_RT_35 H11 1 61 Inf
hashPyY G01_D07_RT_36 H11 1 100 Inf
hashPyY G01_D07_RT_42 H11 1 83 Inf
hashPyY G01_D07_RT_43 H11 1 48 Inf
hashPyY G01_D07_RT_45 H11 1 58 Inf
hashPyY G01_D07_RT_5 H11 1 76 Inf
hashPyY G01_D07_RT_67 H11 1 59 Inf
hashPyY G01_D07_RT_7 H11 1 48 Inf
hashPyY G01_D07_RT_80 H11 1 82 Inf
hashPyY G01_D07_RT_85 H11 1 113 Inf
hashPyY G01_D07_RT_88 H11 1 36 Inf
hashPyY G01_D07_RT_90 H11 1 53 Inf
hashPyY G01_D07_RT_92 H11 1 72 Inf
hashPyY G01_D07_RT_93 H11 1 56 Inf
hashPyY G01_H06_RT_13 G11 1 404 Inf
hashPyY G01_H06_RT_15 H11 1 93 Inf
hashPyY G01_H06_RT_18 H11 1 104 Inf
hashPyY G01_H06_RT_2 H11 1 62 Inf
hashPyY G01_H06_RT_27 H11 1 63 Inf
hashPyY G01_H06_RT_32 H11 1 120 Inf
hashPyY G01_H06_RT_38 H11 1 91 Inf
hashPyY G01_H06_RT_40 H11 1 54 Inf
hashPyY G01_H06_RT_42 H11 1 48 Inf
hashPyY G01_H06_RT_43 H11 1 95 Inf
hashPyY G01_H06_RT_48 H11 1 142 Inf
hashPyY G01_H06_RT_50 H11 1 78 Inf
hashPyY G01_H06_RT_52 H11 1 93 Inf
hashPyY G01_H06_RT_56 H11 1 100 Inf
hashPyY G01_H06_RT_63 H11 1 34 Inf
hashPyY G01_H06_RT_67 H11 1 150 Inf
hashPyY G01_H06_RT_68 H11 1 65 Inf
hashPyY G01_H06_RT_71 H11 1 100 Inf
hashPyY G01_H06_RT_73 H11 1 76 Inf
hashPyY G01_H06_RT_77 H11 1 31 Inf
hashPyY G01_H06_RT_78 H11 1 89 Inf
hashPyY G01_H06_RT_93 H11 1 82 Inf
hashPyY G02_D07_RT_13 H11 1 111 Inf
hashPyY G02_D07_RT_16 H11 1 70 Inf
hashPyY G02_D07_RT_18 H11 1 70 Inf
hashPyY G02_D07_RT_23 H11 1 36 Inf
hashPyY G02_D07_RT_4 H11 1 67 Inf
hashPyY G02_D07_RT_40 H11 1 67 Inf
hashPyY G02_D07_RT_43 H11 1 93 Inf
hashPyY G02_D07_RT_47 G11 1 191 Inf
hashPyY G02_D07_RT_53 H11 1 65 Inf
hashPyY G02_D07_RT_55 H11 1 78 Inf
hashPyY G02_D07_RT_56 H11 1 41 Inf
hashPyY G02_D07_RT_59 H11 1 60 Inf
hashPyY G02_D07_RT_63 H11 1 79 Inf
hashPyY G02_D07_RT_64 H11 1 156 Inf
hashPyY G02_D07_RT_66 H11 1 64 Inf
hashPyY G02_D07_RT_67 H11 1 247 Inf
hashPyY G02_D07_RT_72 H11 1 39 Inf
hashPyY G02_D07_RT_84 H11 1 191 Inf
hashPyY G02_D07_RT_85 H11 1 94 Inf
hashPyY G02_D07_RT_87 H11 1 89 Inf
hashPyY G02_H06_RT_14 H11 1 19 Inf
hashPyY G02_H06_RT_76 H11 1 40 Inf
hashPyY G02_H06_RT_84 H11 1 12 Inf
hashPyY G02_H06_RT_86 H11 1 16 Inf
hashPyY G02_H06_RT_91 H11 1 25 Inf
hashPyY G03_D07_RT_1 G11 1 504 Inf
hashPyY G03_D07_RT_10 H11 1 35 Inf
hashPyY G03_D07_RT_19 H11 1 30 Inf
hashPyY G03_D07_RT_28 H11 1 18 Inf
hashPyY G03_D07_RT_31 H11 1 30 Inf
hashPyY G03_D07_RT_34 H11 1 35 Inf
hashPyY G03_D07_RT_37 H11 1 60 Inf
hashPyY G03_D07_RT_38 H11 1 59 Inf
hashPyY G03_D07_RT_45 H11 1 82 Inf
hashPyY G03_D07_RT_50 H11 1 26 Inf
hashPyY G03_D07_RT_52 H11 1 43 Inf
hashPyY G03_D07_RT_54 H11 1 100 Inf
hashPyY G03_D07_RT_55 H11 1 67 Inf
hashPyY G03_D07_RT_67 H11 1 44 Inf
hashPyY G03_D07_RT_80 H11 1 47 Inf
hashPyY G03_D07_RT_82 H11 1 120 Inf
hashPyY G03_D07_RT_84 G11 1 155 Inf
hashPyY G03_D07_RT_88 H11 1 32 Inf
hashPyY G03_D07_RT_90 H11 1 57 Inf
hashPyY G03_D07_RT_93 H11 1 28 Inf
hashPyY G03_D07_RT_95 H11 1 133 Inf
hashPyY G03_H06_RT_1 H11 1 80 Inf
hashPyY G03_H06_RT_11 H11 1 65 Inf
hashPyY G03_H06_RT_16 G11 1 249 Inf
hashPyY G03_H06_RT_17 H11 1 70 Inf
hashPyY G03_H06_RT_19 H11 1 33 Inf
hashPyY G03_H06_RT_21 H11 1 26 Inf
hashPyY G03_H06_RT_27 H11 1 51 Inf
hashPyY G03_H06_RT_33 H11 1 92 Inf
hashPyY G03_H06_RT_36 H11 1 115 Inf
hashPyY G03_H06_RT_5 H11 1 22 Inf
hashPyY G03_H06_RT_69 H11 1 91 Inf
hashPyY G03_H06_RT_72 H11 1 70 Inf
hashPyY G03_H06_RT_75 H11 1 82 Inf
hashPyY G03_H06_RT_81 H11 1 21 Inf
hashPyY G03_H06_RT_82 H11 1 18 Inf
hashPyY G04_D07_RT_0 G11 1 1200 Inf
hashPyY G04_D07_RT_13 G11 1 147 Inf
hashPyY G04_D07_RT_21 G11 1 119 Inf
hashPyY G04_D07_RT_27 G11 1 121 Inf
hashPyY G04_D07_RT_36 G11 1 200 Inf
hashPyY G04_D07_RT_50 G11 1 195 Inf
hashPyY G04_D07_RT_79 G11 1 236 Inf
hashPyY G04_D07_RT_83 G11 1 152 Inf
hashPyY G04_D07_RT_93 G11 1 180 Inf
hashPyY G04_H06_RT_21 G11 1 302 Inf
hashPyY G04_H06_RT_28 H11 1 21 Inf
hashPyY G04_H06_RT_37 G11 1 263 Inf
hashPyY G04_H06_RT_42 G11 1 155 Inf
hashPyY G04_H06_RT_51 G11 1 375 Inf
hashPyY G04_H06_RT_52 G11 1 312 Inf
hashPyY G05_D07_RT_19 G11 1 133 Inf
hashPyY G05_D07_RT_2 G11 1 420 Inf
hashPyY G05_D07_RT_20 G11 1 209 Inf
hashPyY G05_D07_RT_27 G11 1 196 Inf
hashPyY G05_D07_RT_28 G11 1 195 Inf
hashPyY G05_D07_RT_3 G11 1 243 Inf
hashPyY G05_D07_RT_31 G11 1 94 Inf
hashPyY G05_D07_RT_32 G11 1 165 Inf
hashPyY G05_D07_RT_48 G11 1 119 Inf
hashPyY G05_D07_RT_5 G11 1 183 Inf
hashPyY G05_D07_RT_58 G11 1 152 Inf
hashPyY G05_D07_RT_61 G11 1 216 Inf
hashPyY G05_D07_RT_7 G11 1 154 Inf
hashPyY G05_D07_RT_72 G11 1 167 Inf
hashPyY G05_D07_RT_75 G11 1 125 Inf
hashPyY G05_D07_RT_79 G11 1 187 Inf
hashPyY G05_D07_RT_81 H11 1 40 Inf
hashPyY G05_D07_RT_84 G11 1 196 Inf
hashPyY G05_D07_RT_87 G11 1 284 Inf
hashPyY G05_D07_RT_93 G11 1 230 Inf
hashPyY G05_H06_RT_74 G11 1 115 Inf
hashPyY G05_H06_RT_80 G11 1 269 Inf
hashPyY G05_H06_RT_83 G11 1 101 Inf
hashPyY G06_D07_RT_11 G11 1 193 Inf
hashPyY G06_D07_RT_12 G11 1 322 Inf
hashPyY G06_D07_RT_13 G11 1 335 Inf
hashPyY G06_D07_RT_14 G11 1 205 Inf
hashPyY G06_D07_RT_16 G11 1 104 Inf
hashPyY G06_D07_RT_23 G11 1 337 Inf
hashPyY G06_D07_RT_29 G11 1 340 Inf
hashPyY G06_D07_RT_36 G11 1 196 Inf
hashPyY G06_D07_RT_39 G11 1 241 Inf
hashPyY G06_D07_RT_52 G11 1 74 Inf
hashPyY G06_D07_RT_73 G11 1 201 Inf
hashPyY G06_D07_RT_77 G11 1 200 Inf
hashPyY G06_D07_RT_84 G11 1 135 Inf
hashPyY G06_D07_RT_86 G11 1 116 Inf
hashPyY G06_D07_RT_93 G11 1 108 Inf
hashPyY G06_D07_RT_95 G11 1 256 Inf
hashPyY G06_H06_RT_14 G11 1 125 Inf
hashPyY G06_H06_RT_28 G11 1 235 Inf
hashPyY G06_H06_RT_65 G11 1 132 Inf
hashPyY G06_H06_RT_76 G11 1 154 Inf
hashPyY G06_H06_RT_83 G11 1 148 Inf
hashPyY G07_D07_RT_21 G11 1 407 Inf
hashPyY G07_D07_RT_23 H11 1 105 Inf
hashPyY G07_D07_RT_28 G11 1 623 Inf
hashPyY G07_D07_RT_30 G11 1 894 Inf
hashPyY G07_D07_RT_33 G11 1 339 Inf
hashPyY G07_D07_RT_38 G11 1 465 Inf
hashPyY G07_D07_RT_4 G11 1 342 Inf
hashPyY G07_D07_RT_5 H11 1 160 Inf
hashPyY G07_D07_RT_50 H11 1 79 Inf
hashPyY G07_D07_RT_54 G11 1 236 Inf
hashPyY G07_D07_RT_60 H11 1 106 Inf
hashPyY G07_D07_RT_62 G11 1 359 Inf
hashPyY G07_D07_RT_73 G11 1 349 Inf
hashPyY G07_D07_RT_83 H11 1 264 Inf
hashPyY G07_D07_RT_86 H11 1 166 Inf
hashPyY G07_D07_RT_87 G11 1 272 Inf
hashPyY G07_D07_RT_93 H11 1 122 Inf
hashPyY G07_D07_RT_94 G11 1 210 Inf
hashPyY G07_H06_RT_2 G11 1 341 Inf
hashPyY G07_H06_RT_4 H11 1 63 Inf
hashPyY G07_H06_RT_42 H11 1 60 Inf
hashPyY G07_H06_RT_6 H11 1 22 Inf
hashPyY G07_H06_RT_81 H11 1 13 Inf
hashPyY G07_H06_RT_95 G11 1 215 Inf
hashPyY G08_D07_RT_11 H11 1 99 Inf
hashPyY G08_D07_RT_16 G11 1 579 Inf
hashPyY G08_D07_RT_20 H11 1 193 Inf
hashPyY G08_D07_RT_3 H11 1 60 Inf
hashPyY G08_D07_RT_48 G11 1 467 Inf
hashPyY G08_D07_RT_53 H11 1 57 Inf
hashPyY G08_D07_RT_54 H11 1 112 Inf
hashPyY G08_D07_RT_66 G11 1 197 Inf
hashPyY G08_D07_RT_67 H11 1 61 Inf
hashPyY G08_D07_RT_71 G11 1 283 Inf
hashPyY G08_D07_RT_85 H11 1 77 Inf
hashPyY G08_D07_RT_95 H11 1 80 Inf
hashPyY G08_H06_RT_3 G11 1 77 Inf
hashPyY G08_H06_RT_33 G11 1 96 Inf
hashPyY G08_H06_RT_35 G11 1 161 Inf
hashPyY G08_H06_RT_48 H11 1 9 Inf
hashPyY G09_D07_RT_12 H11 1 116 Inf
hashPyY G09_D07_RT_16 H11 1 85 Inf
hashPyY G09_D07_RT_18 H11 1 232 Inf
hashPyY G09_D07_RT_21 H11 1 107 Inf
hashPyY G09_D07_RT_22 G11 1 471 Inf
hashPyY G09_D07_RT_25 H11 1 132 Inf
hashPyY G09_D07_RT_32 G11 1 175 Inf
hashPyY G09_D07_RT_39 H11 1 97 Inf
hashPyY G09_D07_RT_41 H11 1 96 Inf
hashPyY G09_D07_RT_5 H11 1 93 Inf
hashPyY G09_D07_RT_56 G11 1 340 Inf
hashPyY G09_D07_RT_7 G11 1 426 Inf
hashPyY G09_D07_RT_75 G11 1 193 Inf
hashPyY G09_D07_RT_78 H11 1 91 Inf
hashPyY G09_D07_RT_8 G11 1 309 Inf
hashPyY G09_D07_RT_85 G11 1 249 Inf
hashPyY G09_D07_RT_89 G11 1 364 Inf
hashPyY G09_D07_RT_90 G11 1 784 Inf
hashPyY G09_D07_RT_91 G11 1 647 Inf
hashPyY G09_D07_RT_95 H11 1 61 Inf
hashPyY G09_H06_RT_17 H11 1 62 Inf
hashPyY G09_H06_RT_20 G11 1 121 Inf
hashPyY G09_H06_RT_27 H11 1 58 Inf
hashPyY G09_H06_RT_29 H11 1 40 Inf
hashPyY G09_H06_RT_37 H11 1 16 Inf
hashPyY G09_H06_RT_50 G11 1 391 Inf
hashPyY G09_H06_RT_51 G11 1 159 Inf
hashPyY G09_H06_RT_53 H11 1 27 Inf
hashPyY G09_H06_RT_55 H11 1 105 Inf
hashPyY G09_H06_RT_75 G11 1 105 Inf
hashPyY G09_H06_RT_77 G11 1 219 Inf
hashPyY G09_H06_RT_87 G11 1 199 Inf
hashPyY G10_D07_RT_0 G11 1 730 Inf
hashPyY G10_D07_RT_10 H11 1 69 Inf
hashPyY G10_D07_RT_14 G11 1 278 Inf
hashPyY G10_D07_RT_16 G11 1 279 Inf
hashPyY G10_D07_RT_18 G11 1 334 Inf
hashPyY G10_D07_RT_19 H11 1 59 Inf
hashPyY G10_D07_RT_2 G11 1 480 Inf
hashPyY G10_D07_RT_24 G11 1 308 Inf
hashPyY G10_D07_RT_30 G11 1 338 Inf
hashPyY G10_D07_RT_39 G11 1 766 Inf
hashPyY G10_D07_RT_42 G11 1 122 Inf
hashPyY G10_D07_RT_45 G11 1 193 Inf
hashPyY G10_D07_RT_48 G11 1 367 Inf
hashPyY G10_D07_RT_55 H11 1 177 Inf
hashPyY G10_D07_RT_56 H11 1 50 Inf
hashPyY G10_D07_RT_65 H11 1 53 Inf
hashPyY G10_D07_RT_72 G11 1 177 Inf
hashPyY G10_D07_RT_75 G11 1 354 Inf
hashPyY G10_D07_RT_77 G11 1 361 Inf
hashPyY G10_D07_RT_78 G11 1 482 Inf
hashPyY G10_D07_RT_87 H11 1 87 Inf
hashPyY G10_D07_RT_88 G11 1 339 Inf
hashPyY G10_H06_RT_33 G11 1 172 Inf
hashPyY G10_H06_RT_40 H11 1 51 Inf
hashPyY G10_H06_RT_73 H11 1 28 Inf
hashPyY G10_H06_RT_80 G11 1 152 Inf
hashPyY G10_H06_RT_86 H11 1 37 Inf
hashPyY G10_H06_RT_95 H11 1 39 Inf
hashPyY G11_D07_RT_18 H11 1 266 Inf
hashPyY G11_D07_RT_20 H11 1 15 Inf
hashPyY G11_D07_RT_28 G11 1 494 Inf
hashPyY G11_D07_RT_33 G11 1 280 Inf
hashPyY G11_D07_RT_40 H11 1 31 Inf
hashPyY G11_D07_RT_51 H11 1 33 Inf
hashPyY G11_D07_RT_54 G11 1 598 Inf
hashPyY G11_D07_RT_57 H11 1 247 Inf
hashPyY G11_D07_RT_61 G11 1 447 Inf
hashPyY G11_D07_RT_63 H11 1 119 Inf
hashPyY G11_D07_RT_64 G11 1 665 Inf
hashPyY G11_D07_RT_68 G11 1 157 Inf
hashPyY G11_D07_RT_69 H11 1 61 Inf
hashPyY G11_D07_RT_7 H11 1 162 Inf
hashPyY G11_D07_RT_70 G11 1 351 Inf
hashPyY G11_D07_RT_71 H11 1 107 Inf
hashPyY G11_D07_RT_72 G11 1 243 Inf
hashPyY G11_D07_RT_82 G11 1 368 Inf
hashPyY G11_D07_RT_83 G11 1 524 Inf
hashPyY G11_D07_RT_88 H11 1 123 Inf
hashPyY G11_D07_RT_91 H11 1 28 Inf
hashPyY G11_H06_RT_0 H11 1 13 Inf
hashPyY G11_H06_RT_11 H11 1 53 Inf
hashPyY G11_H06_RT_18 H11 1 80 Inf
hashPyY G11_H06_RT_29 G11 1 68 Inf
hashPyY G11_H06_RT_36 G11 1 26 Inf
hashPyY G11_H06_RT_39 G11 1 228 Inf
hashPyY G11_H06_RT_40 H11 1 220 Inf
hashPyY G11_H06_RT_52 G11 1 535 Inf
hashPyY G11_H06_RT_55 G11 1 182 Inf
hashPyY G11_H06_RT_69 H11 1 43 Inf
hashPyY G11_H06_RT_93 H11 1 11 Inf
hashPyY G12_D07_RT_10 H11 1 56 Inf
hashPyY G12_D07_RT_2 G11 1 990 Inf
hashPyY G12_D07_RT_23 G11 1 1067 Inf
hashPyY G12_D07_RT_27 G11 1 406 Inf
hashPyY G12_D07_RT_31 G11 1 337 Inf
hashPyY G12_D07_RT_38 H11 1 986 Inf
hashPyY G12_D07_RT_44 G11 1 455 Inf
hashPyY G12_D07_RT_45 G11 1 261 Inf
hashPyY G12_D07_RT_46 H11 1 84 Inf
hashPyY G12_D07_RT_50 H11 1 140 Inf
hashPyY G12_D07_RT_51 G11 1 271 Inf
hashPyY G12_D07_RT_64 G11 1 595 Inf
hashPyY G12_D07_RT_67 G11 1 367 Inf
hashPyY G12_D07_RT_69 G11 1 75 Inf
hashPyY G12_D07_RT_71 H11 1 195 Inf
hashPyY G12_D07_RT_78 H11 1 222 Inf
hashPyY G12_D07_RT_79 G11 1 476 Inf
hashPyY G12_D07_RT_85 G11 1 453 Inf
hashPyY G12_D07_RT_91 G11 1 238 Inf
hashPyY G12_D07_RT_94 H11 1 170 Inf
hashPyY G12_H06_RT_17 G11 1 246 Inf
hashPyY G12_H06_RT_20 H11 1 97 Inf
hashPyY G12_H06_RT_21 H11 1 23 Inf
hashPyY G12_H06_RT_24 H11 1 101 Inf
hashPyY G12_H06_RT_27 G11 1 610 Inf
